Student_ID,Country,Field_of_Study,Age,Gender,Year_of_Enrollment
STUD09071,Brazil,Education,19,Female,2013
STUD09072,China,Business,32,Male,2016
STUD09073,Japan,Law,27,Non-binary,2015
STUD09074,India,Medicine,25,Non-binary,2012
STUD09075,Brazil,Law,31,Non-binary,2016
STUD09076,China,Law,40,Male,2010
STUD09077,China,Education,28,Female,2011
STUD09078,Brazil,Engineering,42,Male,2011
STUD09079,Brazil,Biology,24,Male,2022
STUD09080,Australia,Law,33,Non-binary,2015
STUD09081,Spain,Science,42,Female,2018
STUD09082,Spain,Science,43,Male,2023
STUD09083,UK,Education,23,Non-binary,2011
STUD09084,Germany,Medicine,40,Female,2022
STUD09085,Brazil,Science,36,Non-binary,2017
STUD09086,Germany,Law,23,Non-binary,2012
STUD09087,South Africa,Mathematics,28,Non-binary,2014
STUD09088,UK,Arts,22,Non-binary,2013
STUD09089,USA,Biology,39,Male,2021
STUD09090,Mexico,Physics,35,Female,2018
STUD09091,Argentina,Computer Science,20,Male,2016
STUD09092,Canada,Psychology,37,Female,2022
STUD09093,Canada,Psychology,18,Male,2013
STUD09094,Japan,Computer Science,22,Non-binary,2018
STUD09095,Japan,Education,29,Male,2014
STUD09096,Japan,Medicine,18,Male,2015
STUD09097,France,Science,31,Male,2015
STUD09098,,Physics,43,Female,2015
STUD09099,Mexico,Psychology,35,Male,2015
STUD09100,Japan,Law,40,,2015
STUD09101,South Africa,Medicine,20,Male,2022
STUD09102,Canada,Education,35,Male,2013
STUD09103,Canada,Engineering,42,Non-binary,2017
STUD09104,Spain,Engineering,41,Non-binary,2015
STUD09105,Japan,Biology,27,Male,2014
STUD09106,UK,Education,23,Male,2010
STUD09107,Spain,Arts,27,Female,2017
STUD09108,Argentina,Computer Science,24,Non-binary,2023
STUD09109,Mexico,Medicine,23,Female,2010
STUD09110,India,Biology,35,Non-binary,2017
STUD09111,India,Physics,44,Male,2010
STUD09112,Argentina,Mathematics,32,Male,2020
STUD09113,South Africa,Physics,25,Male,2016
STUD09114,Brazil,Computer Science,30,Non-binary,2012
STUD09115,Spain,Engineering,22,Female,2019
STUD09116,UK,Computer Science,41,Non-binary,2023
STUD09117,Brazil,Psychology,22,Male,2023
STUD09118,Australia,Education,40,Non-binary,2012
STUD09119,Brazil,Education,32,Non-binary,2021
STUD09120,Spain,Biology,21,Female,2015
STUD09121,Japan,Psychology,37,Non-binary,2012
STUD09122,Mexico,Medicine,30,Female,2014
STUD09123,South Africa,Psychology,41,Non-binary,2023
STUD09124,Mexico,Physics,24,Male,2014
STUD09125,Canada,Science,40,Male,2021
STUD09126,Canada,Mathematics,25,Female,2010
STUD09127,Mexico,Mathematics,21,Male,2012
STUD09128,Germany,Medicine,21,Female,2016
STUD09129,Mexico,Education,21,Non-binary,2016
STUD09130,France,Business,33,Non-binary,2017
STUD09131,Japan,Physics,18,Male,2022
STUD09132,Argentina,Engineering,40,Non-binary,2011
STUD09133,Argentina,Science,30,Non-binary,2016
STUD09134,Argentina,Education,30,Male,2015
STUD09135,India,Mathematics,27,Male,2016
STUD09136,China,Mathematics,33,Male,2015
STUD09137,Germany,Business,24,Male,2012
STUD09138,Spain,Physics,18,Female,2011
STUD09139,USA,Computer Science,24,Male,2018
STUD09140,Germany,Psychology,41,Non-binary,2018
STUD09141,Australia,Biology,22,Non-binary,2014
STUD09142,China,Psychology,25,Non-binary,2023
STUD09143,Spain,Education,28,Non-binary,2010
STUD09144,Brazil,Psychology,23,Male,2017
STUD09145,Mexico,Biology,23,Non-binary,2013
STUD09146,Germany,Physics,38,Non-binary,2021
STUD09147,Brazil,Medicine,37,Male,2014
STUD09148,UK,Medicine,34,Non-binary,2011
STUD09149,Canada,Arts,18,Male,2023
STUD09150,UK,Biology,26,Male,2017
STUD09151,Spain,Biology,33,Male,2017
STUD09152,Germany,Computer Science,21,Female,2011
STUD09153,France,Engineering,19,Female,2016
STUD09154,Germany,Psychology,23,Male,2021
STUD09155,China,Biology,43,Non-binary,2015
STUD09156,UK,Engineering,39,Non-binary,2016
STUD09157,UK,Law,35,Non-binary,2010
STUD09158,Germany,Physics,37,Female,2014
STUD09159,South Africa,Mathematics,40,Non-binary,2023
STUD09160,Canada,Science,40,Female,2010
STUD09161,Argentina,Physics,24,Male,2022
STUD09162,South Africa,Mathematics,41,Non-binary,2012
STUD09163,India,Psychology,19,Male,2014
STUD09164,UK,Arts,19,Male,2014
STUD09165,Japan,Medicine,35,Non-binary,2023
STUD09166,France,Arts,25,Male,2011
STUD09167,Argentina,Arts,37,Male,2012
STUD09168,Germany,Education,28,Female,2018
STUD09169,South Africa,Business,26,Male,2016
STUD09170,UK,Physics,37,Non-binary,2021
STUD09171,South Africa,Mathematics,42,Female,2017
STUD09172,Australia,Computer Science,44,Male,2015
STUD09173,France,Law,44,Non-binary,2013
STUD09174,Canada,Psychology,42,Male,2018
STUD09175,Australia,Medicine,19,Non-binary,2012
STUD09176,France,Biology,38,Female,2020
STUD09177,Canada,Physics,39,Non-binary,2021
STUD09178,Australia,Computer Science,39,Non-binary,2013
STUD09179,India,Engineering,18,Non-binary,2012
STUD09180,Germany,Law,41,Non-binary,2022
STUD09181,India,Biology,44,Male,2022
STUD09182,Canada,Law,25,Non-binary,2020
STUD09183,China,Physics,28,Non-binary,2017
STUD09184,China,Medicine,40,Non-binary,2018
STUD09185,South Africa,Psychology,40,Female,2012
STUD09186,South Africa,Engineering,25,Male,2021
STUD09187,Japan,Biology,37,Male,2010
STUD09188,South Africa,Psychology,27,Male,2021
STUD09189,Japan,Business,37,Non-binary,2016
STUD09190,Spain,Law,29,Non-binary,2020
STUD09191,Brazil,Business,29,Female,2017
STUD09192,UK,Psychology,27,Non-binary,2012
STUD09193,India,Biology,22,Female,2016
STUD09194,Brazil,Mathematics,19,Male,2020
STUD09195,Germany,Physics,23,Female,2020
STUD09196,Germany,Education,18,Male,2014
STUD09197,Brazil,Medicine,32,Female,2021
STUD09198,India,Education,40,Female,2019
STUD09199,Mexico,Arts,20,Male,2015
STUD09200,Japan,Business,26,Male,2015
STUD09201,France,Computer Science,32,Female,2012
STUD09202,Japan,Arts,41,Male,2014
STUD09203,USA,Biology,26,Female,2014
STUD09204,Spain,Psychology,23,Female,2013
STUD09205,South Africa,Mathematics,23,Male,2010
STUD09206,Mexico,Education,27,Female,2015
STUD09207,Australia,Computer Science,20,Male,2021
STUD09208,Spain,Biology,38,Female,2010
STUD09209,South Africa,Law,25,Female,2013
STUD09210,Argentina,Education,38,Male,2016
STUD09211,Spain,Science,31,Non-binary,2014
STUD09212,Germany,Physics,28,Non-binary,2012
STUD09213,India,Psychology,25,Non-binary,2010
STUD09214,Argentina,Medicine,37,Male,2021
STUD09215,Mexico,Business,40,Non-binary,2016
STUD09216,UK,Business,35,Male,2023
STUD09217,Brazil,Arts,33,Non-binary,2013
STUD09218,Germany,Computer Science,39,Male,2022
STUD09219,India,Law,19,Non-binary,2019
STUD09220,Spain,Education,23,Non-binary,2023
STUD09221,USA,Arts,19,Female,2020
STUD09222,Brazil,Law,19,Non-binary,2015
STUD09223,UK,Arts,29,Female,2021
STUD09224,Canada,Psychology,33,Female,2023
STUD09225,USA,Science,44,Male,2015
STUD09226,Germany,Physics,36,Female,2021
STUD09227,Canada,Biology,31,Female,2015
STUD09228,Mexico,Mathematics,32,Female,2012
STUD09229,Canada,Law,20,Male,2022
STUD09230,Mexico,Medicine,23,Male,2019
STUD09231,South Africa,Arts,44,Female,2022
STUD09232,Japan,Psychology,44,Male,2016
STUD09233,South Africa,Business,43,Female,2014
STUD09234,Mexico,Biology,25,Non-binary,2019
STUD09235,France,Education,21,Female,2015
STUD09236,Argentina,Mathematics,19,Non-binary,2023
STUD09237,USA,Psychology,42,Non-binary,2017
STUD09238,Spain,Science,18,Male,2021
STUD09239,UK,Arts,42,Female,2014
STUD09240,India,Science,37,Non-binary,2019
STUD09241,Brazil,Physics,28,Female,2022
STUD09242,India,Law,41,Non-binary,2019
STUD09243,Argentina,Mathematics,40,Male,2020
STUD09244,Brazil,Science,39,Female,2016
STUD09245,Mexico,Medicine,26,Female,2012
STUD09246,USA,Psychology,28,Female,2023
STUD09247,USA,Medicine,23,Male,2015
STUD09248,Canada,Physics,41,Non-binary,2022
STUD09249,Mexico,Science,41,Male,2022
STUD09250,India,Business,44,Non-binary,2010
STUD09251,Canada,Mathematics,38,Male,2021
STUD09252,Brazil,Mathematics,32,Male,2010
STUD09253,Mexico,Business,38,Non-binary,2020
STUD09254,Spain,Business,29,Female,2010
STUD09255,Australia,Business,21,Female,2017
STUD09256,India,Law,34,Female,2010
STUD09257,UK,Business,27,Female,2011
STUD09258,India,Physics,38,Female,2016
STUD09259,France,Mathematics,37,Female,2012
STUD09260,Spain,Computer Science,43,Male,2020
STUD09261,South Africa,Business,27,Male,2010
STUD09262,Argentina,Arts,25,Female,2012
STUD09263,Brazil,Medicine,43,Male,2013
STUD09264,India,Education,26,Non-binary,2023
STUD09265,Argentina,Law,36,Female,2015
STUD09266,UK,Medicine,41,Non-binary,2019
STUD09267,UK,Computer Science,34,Male,2021
STUD09268,USA,Engineering,41,Non-binary,2012
STUD09269,China,Education,20,Female,2016
STUD09270,USA,Biology,39,Non-binary,2021
STUD09271,Mexico,Business,43,Non-binary,2020
STUD09272,UK,Engineering,25,Male,2020
STUD09273,Brazil,Law,43,Non-binary,2015
STUD09274,Argentina,Business,24,Male,2019
STUD09275,Australia,Physics,38,Non-binary,2022
STUD09276,South Africa,Science,37,Male,2019
STUD09277,India,Education,23,Non-binary,2014
STUD09278,South Africa,Education,32,Male,2015
STUD09279,Germany,Science,24,Non-binary,2012
STUD09280,South Africa,Education,20,Non-binary,2013
STUD09281,Mexico,Engineering,35,Male,2021
STUD09282,Japan,Engineering,19,Female,2014
STUD09283,Spain,Physics,19,Male,2018
STUD09284,Australia,Medicine,22,Female,2020
STUD09285,UK,Computer Science,32,Male,2015
STUD09286,Brazil,Computer Science,25,Female,2016
STUD09287,Brazil,Physics,44,Female,2013
STUD09288,Japan,Biology,29,Female,2013
STUD09289,Spain,Arts,34,Male,2016
STUD09290,China,Medicine,44,Non-binary,2012
STUD09291,UK,Education,35,Female,2021
STUD09292,China,Biology,35,Male,2012
STUD09293,UK,Mathematics,27,Male,2012
STUD09294,Japan,Law,31,Male,2014
STUD09295,China,Physics,40,Female,2018
STUD09296,Argentina,Education,41,Female,2023
STUD09297,USA,Physics,18,Female,2022
STUD09298,Germany,Mathematics,24,Male,2022
STUD09299,Brazil,Physics,21,Female,2018
STUD09300,Australia,Engineering,31,Female,2014
STUD09301,USA,Business,38,Non-binary,2019
STUD09302,USA,Law,37,Female,2015
STUD09303,South Africa,Business,25,Non-binary,2015
STUD09304,Japan,Science,28,Female,2019
STUD09305,UK,Psychology,23,Male,2017
STUD09306,South Africa,Business,43,Female,2017
STUD09307,USA,Science,30,Male,2020
STUD09308,UK,Mathematics,34,Male,2020
STUD09309,Canada,Education,41,Male,2013
STUD09310,Spain,Psychology,30,Non-binary,2010
STUD09311,Australia,Psychology,38,Female,2019
STUD09312,UK,Engineering,37,Male,2023
STUD09313,India,Engineering,24,Female,2023
STUD09314,USA,Computer Science,38,Female,2018
STUD09315,Brazil,Mathematics,43,Female,2015
STUD09316,Canada,Medicine,20,Female,2021
STUD09317,South Africa,Law,31,Male,2016
STUD09318,Brazil,Biology,18,Female,2011
STUD09319,South Africa,Law,20,Female,2022
STUD09320,Japan,Computer Science,39,Non-binary,2014
STUD09321,Brazil,Business,24,Male,2011
STUD09322,France,Psychology,22,Non-binary,2023
STUD09323,Spain,Physics,27,Female,2020
STUD09324,China,Psychology,29,Non-binary,2017
STUD09325,India,Mathematics,25,Female,2011
STUD09326,South Africa,Arts,24,Male,2021
STUD09327,Mexico,Engineering,32,Female,2012
STUD09328,Australia,Education,27,Male,2012
STUD09329,USA,Science,36,Non-binary,2018
STUD09330,India,Physics,35,Female,2015
STUD09331,Australia,Physics,33,Female,2011
STUD09332,Spain,Arts,43,Non-binary,2010
STUD09333,Germany,Computer Science,24,Male,2012
STUD09334,Australia,Medicine,20,Female,2021
STUD09335,USA,Computer Science,20,Female,2010
STUD09336,China,Education,30,Male,2015
STUD09337,Mexico,Business,23,Female,2017
STUD09338,Argentina,Law,30,Male,2011
STUD09339,Argentina,Medicine,23,Male,2016
STUD09340,Spain,Science,18,Male,2016
STUD09341,UK,Psychology,43,Female,2015
STUD09342,France,Education,36,Male,2010
STUD09343,Mexico,Mathematics,27,Female,2019
STUD09344,Spain,Medicine,22,Male,2014
STUD09345,Mexico,Law,38,Male,2019
STUD09346,Mexico,Education,34,Female,2019
STUD09347,Spain,Science,37,Non-binary,2021
STUD09348,France,Education,33,Male,2016
STUD09349,China,Psychology,42,Non-binary,2013
STUD09350,USA,Education,24,Female,2017
STUD09351,India,Biology,32,Non-binary,2016
STUD09352,USA,Mathematics,20,Female,2016
STUD09353,Brazil,Psychology,22,Female,2023
STUD09354,Argentina,Biology,31,Non-binary,2017
STUD09355,Spain,Business,35,Non-binary,2014
STUD09356,Mexico,Business,32,Non-binary,2019
STUD09357,Brazil,Psychology,41,Male,2016
STUD09358,South Africa,Engineering,37,Female,2019
STUD09359,India,Biology,23,Male,2018
STUD09360,India,Medicine,39,Non-binary,2013
STUD09361,Australia,Education,34,Male,2013
STUD09362,South Africa,Physics,23,Female,2019
STUD09363,Canada,Education,34,Male,2023
STUD09364,Mexico,Arts,39,Non-binary,2010
STUD09365,Germany,Medicine,32,Female,2023
STUD09366,Germany,Psychology,44,Non-binary,2016
STUD09367,Japan,Education,40,Female,2020
STUD09368,Canada,Science,25,Non-binary,2015
STUD09369,China,Business,40,Male,2012
STUD09370,Germany,Psychology,32,Male,2016
STUD09371,Argentina,Education,21,Male,2021
STUD09372,Brazil,Business,33,Male,2023
STUD09373,Australia,Education,28,Non-binary,2020
STUD09374,Japan,Engineering,26,Female,2017
STUD09375,China,Biology,21,Female,2023
STUD09376,Canada,Education,26,Male,2021
STUD09377,Japan,Law,23,Male,2014
STUD09378,China,Medicine,23,Non-binary,2023
STUD09379,Brazil,Arts,35,Male,2018
STUD09380,Germany,Computer Science,31,Female,2017
STUD09381,Australia,Law,37,Non-binary,2012
STUD09382,UK,Biology,34,Male,2013
STUD09383,India,Business,23,Female,2023
STUD09384,UK,Medicine,43,Non-binary,2011
STUD09385,Mexico,Medicine,36,Female,2011
STUD09386,South Africa,Education,37,Non-binary,2011
STUD09387,Germany,Mathematics,28,Female,2022
STUD09388,South Africa,Computer Science,33,Male,2022
STUD09389,USA,Mathematics,38,Non-binary,2014
STUD09390,USA,Arts,39,Non-binary,2022
STUD09391,Brazil,Arts,22,Non-binary,2010
STUD09392,,,36,Female,2018
STUD09393,China,Psychology,20,Female,2012
STUD09394,Canada,Physics,22,Male,2019
STUD09395,USA,Computer Science,27,Non-binary,2016
STUD09396,UK,Arts,27,Female,2012
STUD09397,India,Physics,36,Female,2010
STUD09398,South Africa,Law,28,Female,2020
STUD09399,China,Business,37,Male,2013
STUD09400,USA,Physics,21,Male,2016
STUD09401,Japan,Psychology,25,Male,2020
STUD09402,Australia,Engineering,37,Male,2011
STUD09403,USA,Medicine,42,Male,2010
STUD09404,UK,Medicine,35,Non-binary,2012
STUD09405,South Africa,Science,33,Female,2019
STUD09406,India,Engineering,26,Female,2019
STUD09407,South Africa,Law,28,Male,2021
STUD09408,Mexico,Arts,28,Female,2014
STUD09409,Japan,Arts,23,Non-binary,2016
STUD09410,Japan,Psychology,32,Male,2017
STUD09411,Australia,Medicine,23,Female,2019
STUD09412,South Africa,Physics,38,Non-binary,2017
STUD09413,China,Physics,18,Non-binary,2016
STUD09414,Brazil,Biology,20,Male,2019
STUD09415,South Africa,Law,25,Female,2022
STUD09416,Mexico,Computer Science,24,Female,2021
STUD09417,UK,Engineering,40,Non-binary,2018
STUD09418,Spain,Law,32,Non-binary,2018
STUD09419,Canada,Education,23,Female,2013
STUD09420,Germany,Physics,37,Male,2017
STUD09421,Spain,Law,18,Male,2018
STUD09422,UK,Mathematics,38,Female,2011
STUD09423,USA,Education,21,Non-binary,2015
STUD09424,China,Medicine,23,Male,2012
STUD09425,Germany,Engineering,42,Non-binary,2023
STUD09426,India,Law,42,Non-binary,2018
STUD09427,Argentina,Arts,39,Male,2013
STUD09428,Argentina,Medicine,40,Non-binary,2019
STUD09429,Japan,Psychology,38,Female,2018
STUD09430,India,Law,31,Non-binary,2015
STUD09431,Spain,Arts,39,Female,2022
STUD09432,Germany,Computer Science,33,Non-binary,2018
STUD09433,Mexico,Science,36,Female,2012
STUD09434,Canada,Physics,21,Female,2014
STUD09435,China,Science,43,Non-binary,2012
STUD09436,Canada,Engineering,42,Male,2010
STUD09437,Australia,Physics,19,Female,2010
STUD09438,Mexico,Engineering,28,Non-binary,2018
STUD09439,Brazil,Education,39,Female,2017
STUD09440,Brazil,Physics,28,Male,2010
STUD09441,Mexico,Education,29,Female,2011
STUD09442,India,Arts,23,Female,2023
STUD09443,France,Medicine,22,Female,2012
STUD09444,France,Biology,30,Female,2020
STUD09445,Spain,Law,25,Male,2012
STUD09446,Japan,Law,30,Male,2016
STUD09447,France,Law,41,Female,2022
STUD09448,France,Mathematics,41,Male,2019
STUD09449,India,Science,20,Male,2018
STUD09450,China,Physics,32,Male,2011
STUD09451,Mexico,Business,25,Female,2020
STUD09452,Argentina,Computer Science,28,Female,2021
STUD09453,Mexico,Business,18,Female,2021
STUD09454,Japan,Business,19,Non-binary,2014
STUD09455,USA,Education,33,Female,2020
STUD09456,South Africa,Psychology,20,Female,2010
STUD09457,Germany,Law,18,Non-binary,2015
STUD09458,USA,Biology,34,Non-binary,2011
STUD09459,Argentina,Biology,32,Female,2015
STUD09460,Mexico,Mathematics,34,Female,2014
STUD09461,Germany,Education,35,Male,2023
STUD09462,Canada,Mathematics,39,Non-binary,2022
STUD09463,Brazil,Biology,43,Female,2020
STUD09464,Spain,Law,41,Male,2015
STUD09465,Argentina,Psychology,36,Non-binary,2015
STUD09466,South Africa,Computer Science,36,Male,2017
STUD09467,India,Medicine,23,Non-binary,2021
STUD09468,UK,Business,33,Male,2010
STUD09469,Argentina,Engineering,28,Non-binary,2013
STUD09470,South Africa,Biology,21,Non-binary,2023
STUD09471,Australia,Education,31,Male,2012
STUD09472,Brazil,Psychology,19,Non-binary,2011
STUD09473,UK,Physics,22,Non-binary,2010
STUD09474,Germany,Arts,28,Male,2020
STUD09475,Germany,Law,40,Male,2017
STUD09476,Canada,Business,28,Female,2022
STUD09477,UK,Medicine,28,Male,2016
STUD09478,UK,Mathematics,23,Female,2023
STUD09479,UK,Medicine,43,Non-binary,2022
STUD09480,Canada,Physics,30,Non-binary,2016
STUD09481,Spain,Education,29,Non-binary,2022
STUD09482,Australia,Engineering,19,Non-binary,2017
STUD09483,Spain,Law,40,Non-binary,2018
STUD09484,Argentina,Physics,27,Female,2010
STUD09485,Canada,Engineering,22,Female,2018
STUD09486,Canada,Physics,41,Non-binary,2017
STUD09487,UK,Psychology,34,Female,2012
STUD09488,China,Law,24,Female,2016
STUD09489,Spain,Engineering,21,Non-binary,2017
STUD09490,Argentina,Law,31,Non-binary,2011
STUD09491,Germany,Engineering,27,Male,2016
STUD09492,France,Physics,25,Female,2015
STUD09493,Brazil,Education,18,Female,2013
STUD09494,Canada,Computer Science,39,Non-binary,2020
STUD09495,Japan,Psychology,35,Female,2013
STUD09496,USA,Education,41,Non-binary,2017
STUD09497,Brazil,Arts,26,Female,2014
STUD09498,Japan,Engineering,18,Non-binary,2016
STUD09499,China,Business,18,Non-binary,2012
STUD09500,USA,Medicine,30,Male,2019
STUD09501,USA,Business,20,Male,2017
STUD09502,China,Computer Science,29,Female,2012
STUD09503,Spain,Business,22,Female,2017
STUD09504,Japan,Arts,32,Female,2023
STUD09505,Brazil,Law,39,Male,2012
STUD09506,Brazil,Law,25,Non-binary,2020
STUD09507,USA,Medicine,27,Male,2016
STUD09508,India,Mathematics,43,Female,2010
STUD09509,China,Psychology,24,Female,2014
STUD09510,Japan,Medicine,24,Male,2017
STUD09511,South Africa,Computer Science,44,Non-binary,2011
STUD09512,Brazil,Education,22,Female,2010
STUD09513,Brazil,Physics,25,Non-binary,2020
STUD09514,Argentina,Business,33,Male,2023
STUD09515,Argentina,Psychology,19,Female,2022
STUD09516,UK,Medicine,32,Non-binary,2013
STUD09517,Japan,Biology,32,Male,2010
STUD09518,Mexico,Medicine,22,Female,2016
STUD09519,South Africa,Mathematics,39,Non-binary,2022
STUD09520,Brazil,Mathematics,24,Female,2016
STUD09521,UK,Education,27,Male,2015
STUD09522,Canada,Science,29,Male,2021
STUD09523,Japan,Mathematics,20,Non-binary,2014
STUD09524,China,Mathematics,43,Female,2012
STUD09525,Canada,Medicine,43,Male,2011
STUD09526,Argentina,Science,34,Female,2011
STUD09527,France,Education,38,Non-binary,2014
STUD09528,India,Physics,21,Male,2012
STUD09529,India,Computer Science,43,Non-binary,2020
STUD09530,USA,Physics,36,Male,2013
STUD09531,Canada,Mathematics,30,Male,2011
STUD09532,Argentina,Physics,25,Female,2022
